latitude,longitude,altitude,building_age,population_density_x,wind_speed,wind_direction,river_water_level,river_discharge,drainage_system,elevation,slope,population_density_y,safe_camp_earthquake,safe_camp_flood
8.3739,77.1259,highland (150m),new (<20 years),low,3.2,W,5.9,310.8,poor,68.26315088,18.23612452,medium,0,0
8.374,77.1256,highland (150m),new (<20 years),medium,14.9,SW,4.4,457.7,good,97.67898702,41.04263913,medium,0,0
8.374,77.1277,lowland (10m),new (<20 years),high,3.0,E,9.5,287.9,good,6.785622768,18.98004884,low,0,0
8.374,77.128,lowland (10m),old (20-50 years),low,6.1,N,5.4,463.3,good,28.66225635,31.30905541,medium,0,0
8.3741,77.0765,lowland (10m),old (20-50 years),low,11.6,SW,7.7,68.0,good,41.0438692,32.00949894,high,0,0
8.3741,77.0775,midland (50m),new (<20 years),medium,14.4,NE,2.3,114.1,moderate,39.39386171,6.428374008,medium,0,0
8.3741,77.1158,highland (150m),old (20-50 years),high,9.2,S,9.4,280.0,moderate,56.18567209,23.56941045,medium,0,0
8.3741,77.1211,highland (150m),old (20-50 years),medium,4.8,SW,4.5,465.2,poor,72.75813942,2.630126079,medium,0,0
8.3742,77.0761,highland (150m),new (<20 years),medium,12.4,W,6.8,47.5,poor,14.57225434,10.79547874,low,0,0
8.3742,77.1259,lowland (10m),old (20-50 years),medium,11.7,W,4.7,256.5,moderate,52.45866368,15.2434689,medium,0,0
8.3743,77.1207,lowland (10m),old (20-50 years),high,7.6,SE,1.6,63.0,moderate,13.0122717,34.82345591,high,0,0
8.3744,77.0771,highland (150m),old (20-50 years),low,6.4,NW,9.4,140.7,good,66.69314599,29.54706294,low,0,0
8.3745,77.0765,midland (50m),new (<20 years),high,10.9,S,6.6,78.4,good,77.12325112,9.793213635,low,0,0
8.3745,77.1166,highland (150m),old (20-50 years),medium,7.6,NW,6.5,271.7,poor,15.64675261,40.86988828,high,0,0
8.3745,77.1266,highland (150m),old (20-50 years),low,3.4,W,2.2,177.8,poor,75.69871196,1.810359488,low,0,0
8.3745,77.1268,highland (150m),old (20-50 years),low,12.5,W,9.1,199.6,poor,21.91110818,6.59193549,low,0,0
8.3746,77.1206,highland (150m),old (20-50 years),medium,4.9,NE,4.2,16.4,poor,81.32924122,5.006836464,medium,0,0
8.3747,77.0768,lowland (10m),old (20-50 years),medium,11.0,E,4.3,396.8,moderate,20.02622365,41.11928805,medium,0,0
8.3747,77.1272,lowland (10m),old (20-50 years),low,10.2,N,2.0,490.5,poor,65.10114256,24.25700046,low,0,0
8.3748,77.0784,highland (150m),old (20-50 years),medium,0.1,E,2.5,278.2,good,15.80686148,30.50972753,high,0,0
8.3749,76.9988,lowland (10m),new (<20 years),high,3.8,W,0.8,382.8,poor,79.66222127,24.21765381,low,0,0
8.3749,77.0781,lowland (10m),old (20-50 years),medium,9.5,S,8.9,227.8,good,62.39427816,34.04138718,high,0,0
8.3749,77.0786,lowland (10m),old (20-50 years),low,12.6,NW,6.1,375.4,poor,64.68456229,4.841550413,medium,0,0
8.375,76.9987,midland (50m),new (<20 years),low,11.7,N,7.4,2.7,good,57.22436549,32.00982658,high,0,0
8.3751,76.9988,lowland (10m),new (<20 years),high,12.0,SW,1.1,482.8,moderate,45.36288513,19.68165271,medium,0,0
8.3751,77.0766,highland (150m),new (<20 years),high,10.8,E,2.8,84.4,poor,18.35080264,39.66210997,medium,0,0
8.3752,76.9985,midland (50m),old (20-50 years),medium,11.6,S,5.5,93.1,poor,53.0372791,22.05482798,high,0,0
8.3752,77.076,lowland (10m),old (20-50 years),low,2.1,S,8.0,198.3,moderate,10.1628724,2.126222857,medium,0,0
8.3753,77.027,highland (150m),new (<20 years),high,11.2,NW,1.7,223.4,good,92.8059129,20.56883891,medium,0,0
8.3753,77.0769,highland (150m),old (20-50 years),medium,8.1,S,8.5,116.3,moderate,95.09148783,8.770926716,medium,0,0
8.3753,77.0782,highland (150m),new (<20 years),high,9.2,S,3.8,164.5,moderate,53.93032159,26.48470801,low,0,0
8.3754,77.1268,highland (150m),new (<20 years),low,2.6,W,1.0,196.9,moderate,80.31342104,22.84834362,low,0,0
8.3757,77.047,lowland (10m),new (<20 years),low,3.3,SW,0.5,395.5,moderate,16.21554776,5.518971244,low,1,0
8.3757,77.0784,midland (50m),new (<20 years),medium,10.1,SW,8.5,324.4,poor,69.32685573,15.8766023,high,0,0
8.3757,77.1245,highland (150m),old (20-50 years),low,7.6,N,4.7,334.4,moderate,23.05803689,43.14693,high,0,0
8.3757,77.1248,midland (50m),old (20-50 years),high,3.1,SW,6.9,68.4,good,33.18263369,22.98858003,medium,0,0
8.3758,77.1155,highland (150m),old (20-50 years),medium,14.4,S,3.1,345.9,good,60.0361283,13.5285985,medium,0,0
8.3758,77.1213,midland (50m),new (<20 years),low,5.8,W,4.4,9.3,poor,59.62799652,12.17860009,medium,1,0
8.3758,77.1242,highland (150m),new (<20 years),high,7.7,NW,6.1,205.4,good,21.72285511,17.17411554,low,0,0
8.3758,77.1258,midland (50m),old (20-50 years),high,5.2,NE,8.3,40.8,moderate,40.24976284,35.49974153,low,0,0
8.3759,77.1153,lowland (10m),new (<20 years),high,14.7,S,1.1,43.7,good,79.92633142,23.62136787,high,0,0
8.376,77.1149,lowland (10m),new (<20 years),low,11.5,NE,8.0,194.3,moderate,95.27934528,44.48701293,high,0,0
8.3761,77.1153,midland (50m),new (<20 years),high,9.7,NE,8.7,120.6,poor,36.38635416,43.77481315,low,0,0
8.3761,77.1252,highland (150m),old (20-50 years),high,4.7,NW,1.4,209.4,poor,9.114123787,37.09390121,high,0,0
8.3762,77.1137,lowland (10m),new (<20 years),medium,8.7,N,2.1,488.5,good,92.85879575,9.544498181,medium,0,0
8.3763,77.1231,lowland (10m),new (<20 years),low,5.3,NW,8.9,384.8,moderate,46.16567273,23.76618968,low,0,0
8.3764,77.1213,lowland (10m),new (<20 years),low,12.8,SW,3.9,466.4,good,65.31875128,2.77696194,high,1,0
8.3765,77.1235,lowland (10m),old (20-50 years),high,13.5,NE,8.6,416.7,poor,35.32186766,24.50742625,medium,0,0
8.3766,76.9867,midland (50m),old (20-50 years),low,4.9,NW,1.3,161.8,poor,47.79202249,34.20023844,low,0,0
8.3766,77.1135,lowland (10m),old (20-50 years),medium,6.3,SE,7.5,105.1,good,52.76916494,41.6166436,high,0,0
8.3766,77.1222,midland (50m),old (20-50 years),low,10.0,NW,4.7,424.0,moderate,57.8985384,11.27712225,high,0,0
8.3766,77.124,highland (150m),new (<20 years),high,9.7,N,6.6,308.4,good,79.28195979,7.061982578,low,0,0
8.3767,77.1126,lowland (10m),new (<20 years),high,5.1,N,5.5,135.8,poor,73.23846951,20.51229892,high,0,0
8.3767,77.1135,lowland (10m),new (<20 years),high,10.2,SW,1.7,303.5,moderate,52.42597603,37.21601913,high,0,0
8.3767,77.1214,lowland (10m),old (20-50 years),high,7.3,SW,1.9,54.6,moderate,49.61602882,34.37170971,high,0,0
8.3767,77.1216,lowland (10m),old (20-50 years),low,3.7,E,4.3,314.2,good,62.85636444,29.63150819,low,0,0
8.3767,77.1224,highland (150m),new (<20 years),medium,11.2,SE,3.9,234.7,good,43.73451266,17.29763312,high,0,0
8.3767,77.1231,midland (50m),old (20-50 years),high,0.4,E,9.4,409.1,moderate,26.07063163,17.21403159,high,0,0
8.3768,77.1219,highland (150m),old (20-50 years),low,12.0,NE,6.3,132.5,good,13.90539239,32.04106104,low,0,0
8.3768,77.1237,lowland (10m),new (<20 years),medium,7.7,S,4.4,351.7,poor,62.68426637,19.68036651,high,0,0
8.3769,77.1243,midland (50m),new (<20 years),low,10.0,NW,4.9,188.4,poor,65.60872129,0.33916454,high,1,0
8.377,77.0753,midland (50m),new (<20 years),medium,6.5,NW,1.6,487.8,moderate,74.89865309,12.41933165,low,0,0
8.377,77.122,highland (150m),old (20-50 years),low,12.4,E,7.5,341.8,moderate,62.57957036,31.93840887,low,0,0
8.377,77.1241,lowland (10m),new (<20 years),high,13.7,SE,6.3,121.3,moderate,26.62232697,37.22555127,high,0,0
8.3771,77.1216,midland (50m),old (20-50 years),low,10.8,S,9.8,433.3,good,43.70022602,41.24317809,high,0,0
8.3771,77.1247,highland (150m),old (20-50 years),low,7.7,S,5.2,290.1,poor,58.57742852,2.010828843,high,0,0
8.3771,77.1251,lowland (10m),new (<20 years),low,3.0,NE,3.6,496.6,poor,82.78539262,41.99500287,low,0,0
8.3772,77.1222,lowland (10m),new (<20 years),high,4.0,W,6.7,5.9,moderate,61.1485863,19.03155739,medium,0,0
8.3772,77.1234,midland (50m),old (20-50 years),low,10.7,N,0.6,154.5,moderate,54.35429569,29.84783919,high,0,0
8.3772,77.1247,midland (50m),new (<20 years),high,7.5,W,1.5,348.0,good,20.69308936,44.87066218,low,0,0
8.3772,77.1248,lowland (10m),new (<20 years),medium,7.6,SE,8.7,326.6,poor,30.13029184,29.77954928,medium,0,0
8.3772,77.1505,highland (150m),new (<20 years),high,1.4,W,1.1,280.3,moderate,51.33075009,18.80621342,low,0,0
8.3774,77.121,highland (150m),new (<20 years),medium,11.6,W,4.2,7.4,moderate,9.737885256,36.18558559,low,0,0
8.3774,77.1217,midland (50m),old (20-50 years),high,9.2,SE,1.9,211.8,good,11.98260031,4.994368735,medium,0,0
8.3775,77.0754,lowland (10m),old (20-50 years),medium,14.9,SW,3.8,288.3,moderate,69.32878696,24.49392361,high,0,0
8.3776,77.0786,highland (150m),new (<20 years),high,2.4,S,7.4,210.2,moderate,51.07798776,21.09653522,low,0,0
8.3776,77.122,highland (150m),new (<20 years),high,12.0,SW,1.8,326.1,poor,81.4457722,12.49937625,low,0,0
8.3776,77.1234,lowland (10m),old (20-50 years),low,5.3,NE,9.2,352.0,poor,35.18935569,2.808448087,medium,0,0
8.3777,77.1241,midland (50m),new (<20 years),high,4.3,W,0.7,245.9,good,54.82007373,21.62906617,high,0,0
8.3778,77.1158,midland (50m),new (<20 years),high,7.9,N,9.5,331.5,good,96.37908067,44.41991559,medium,0,0
8.3778,77.1218,lowland (10m),new (<20 years),medium,11.7,E,9.4,118.1,moderate,73.21548026,26.75566447,low,0,0
8.3779,77.1259,highland (150m),new (<20 years),medium,0.4,E,7.7,160.7,good,39.55849758,25.79815027,high,0,0
8.378,77.1222,midland (50m),old (20-50 years),medium,8.5,S,7.7,350.6,good,97.86834504,3.368825219,low,0,0
8.3781,77.1151,lowland (10m),old (20-50 years),medium,0.1,NE,1.0,167.5,good,78.83600296,0.602872028,medium,0,0
8.3782,77.1201,midland (50m),new (<20 years),medium,11.2,N,5.2,326.7,good,25.73554705,2.879729368,medium,0,0
8.3782,77.1256,lowland (10m),old (20-50 years),medium,11.1,NW,1.8,320.9,good,47.64051334,32.98363593,low,0,0
8.3783,76.9939,midland (50m),old (20-50 years),high,9.1,W,5.9,376.1,moderate,20.33449477,25.72447295,low,0,0
8.3783,77.1208,lowland (10m),old (20-50 years),low,14.6,E,3.6,499.3,poor,97.29355909,14.24645333,high,0,0
8.3784,77.1213,highland (150m),old (20-50 years),low,12.3,N,4.5,49.4,good,79.35018007,26.1020906,medium,0,0
8.3784,77.1215,lowland (10m),old (20-50 years),high,11.3,N,6.5,310.5,good,50.45480154,41.50516217,medium,0,0
8.3785,77.1206,highland (150m),old (20-50 years),medium,14.1,SW,1.7,336.6,poor,57.92521644,44.00539952,high,0,0
8.3786,76.9871,lowland (10m),old (20-50 years),medium,1.1,SE,6.1,471.0,good,92.62615987,27.09433139,medium,0,0
8.3786,77.1197,lowland (10m),old (20-50 years),low,7.2,S,8.7,366.4,moderate,49.21638889,30.38694553,high,0,0
8.3788,77.1256,lowland (10m),old (20-50 years),low,4.8,N,1.8,316.9,moderate,83.57666623,15.98345101,medium,0,0
8.3788,77.1287,highland (150m),old (20-50 years),low,12.5,W,6.4,390.9,poor,99.78798745,26.04569693,low,0,0
8.3789,77.1288,highland (150m),new (<20 years),high,0.9,N,4.0,24.4,moderate,48.74043625,20.5042892,low,0,0
8.379,77.1196,highland (150m),new (<20 years),high,10.5,E,2.7,357.2,moderate,91.91896633,32.03131124,medium,0,0
8.379,77.1289,highland (150m),old (20-50 years),low,13.8,E,5.3,475.8,moderate,18.05217104,26.53444655,low,0,0
8.3794,77.1193,lowland (10m),new (<20 years),low,6.5,NE,4.6,292.6,good,81.76885668,39.98730304,low,0,0
8.3795,77.0451,highland (150m),old (20-50 years),medium,9.6,E,3.8,199.4,moderate,40.7372845,11.28503781,high,0,0
8.3796,77.0452,lowland (10m),new (<20 years),low,7.4,W,7.8,210.9,moderate,10.70367549,39.30671065,medium,0,0
8.3796,77.0552,midland (50m),old (20-50 years),low,4.5,SW,4.7,274.6,good,61.56018553,9.310767875,low,0,0
8.3811,76.9928,lowland (10m),old (20-50 years),high,14.0,S,6.2,319.2,moderate,95.84287786,43.69911181,high,0,0
8.3814,76.9928,lowland (10m),new (<20 years),low,12.7,N,9.6,59.5,moderate,37.58312155,29.97058558,low,0,0
8.3814,77.0072,midland (50m),new (<20 years),medium,14.7,E,3.3,162.1,poor,34.91000656,37.09353965,low,0,0
8.3815,76.9924,lowland (10m),new (<20 years),medium,11.4,N,2.6,120.2,moderate,37.42093654,7.488449663,high,0,0
8.3815,77.0076,highland (150m),new (<20 years),medium,5.0,NE,2.0,169.7,good,31.40492483,36.2110784,high,0,0
8.3815,77.1279,midland (50m),new (<20 years),medium,10.2,NW,6.8,272.9,moderate,48.6447907,31.63132214,high,0,0
8.3816,77.127,highland (150m),old (20-50 years),low,14.8,SE,3.8,124.1,poor,84.63989467,30.69571215,high,0,0
8.3816,77.1273,midland (50m),old (20-50 years),medium,9.8,SW,4.3,364.7,poor,41.74010562,37.53656481,medium,0,0
8.3817,77.078,midland (50m),old (20-50 years),medium,12.8,SE,2.3,61.4,poor,97.06196506,11.18506485,low,0,0
8.3817,77.1342,highland (150m),old (20-50 years),low,7.5,NE,8.0,452.0,poor,24.37728696,2.136175767,high,0,0
8.3818,77.1196,midland (50m),old (20-50 years),low,4.9,SW,1.3,360.1,poor,57.59356232,40.09056298,high,0,0
8.3821,77.0479,midland (50m),old (20-50 years),low,0.9,E,3.8,350.1,poor,32.56132626,6.883947422,low,0,0
8.3821,77.0485,midland (50m),old (20-50 years),low,10.3,N,7.9,425.0,moderate,53.97238095,41.09863914,medium,0,0
8.3821,77.1267,midland (50m),new (<20 years),high,7.9,NE,0.6,191.7,good,24.45507533,21.90553683,high,0,0
8.3821,77.135,lowland (10m),old (20-50 years),medium,4.1,E,6.2,95.1,good,64.77898707,28.83493039,medium,0,0
8.3822,77.0071,highland (150m),new (<20 years),medium,6.3,NE,8.2,83.4,moderate,88.82245091,13.28028798,low,0,0
8.3822,77.0483,midland (50m),old (20-50 years),high,0.5,SE,8.1,361.9,moderate,51.39463289,17.72567552,high,0,0
8.3822,77.0859,lowland (10m),old (20-50 years),medium,3.9,SW,3.5,155.9,moderate,36.46853068,32.45109636,high,0,0
8.3822,77.1168,midland (50m),old (20-50 years),medium,4.3,W,6.1,16.7,poor,37.44938013,24.16500699,medium,0,0
8.3822,77.1343,highland (150m),old (20-50 years),low,7.6,S,0.6,20.0,good,21.56185332,34.96745092,medium,0,0
8.3823,77.007,lowland (10m),old (20-50 years),high,11.7,W,7.2,387.3,poor,13.19342978,43.09324292,medium,0,0
8.3824,77.047,midland (50m),new (<20 years),low,9.4,N,2.0,58.3,good,35.02327356,5.41899821,high,1,0
8.3824,77.0481,highland (150m),new (<20 years),high,7.9,W,1.8,495.3,poor,61.43615982,1.82235507,medium,0,0
8.3824,77.1274,midland (50m),new (<20 years),low,10.4,SE,4.1,146.1,good,32.3412647,35.7459271,medium,0,0
8.3825,77.0484,lowland (10m),old (20-50 years),low,0.2,SE,7.9,63.5,moderate,43.68029799,43.389345,high,0,0
8.3825,77.1262,lowland (10m),new (<20 years),medium,5.5,S,3.9,355.1,poor,16.97900955,11.18006374,high,0,0
8.3826,77.0163,lowland (10m),new (<20 years),high,2.9,S,6.2,195.6,poor,54.22853046,27.19543815,high,0,0
8.3826,77.1179,lowland (10m),new (<20 years),low,9.5,SE,8.3,285.9,moderate,18.61319046,27.82801003,high,0,0
8.3826,77.1271,midland (50m),old (20-50 years),medium,14.2,NW,1.9,371.7,moderate,36.98426138,7.112567777,low,0,0
8.3827,77.0164,lowland (10m),new (<20 years),medium,12.8,W,4.1,40.7,good,78.16292735,36.41477046,medium,0,0
8.3827,77.048,midland (50m),new (<20 years),high,2.4,NW,1.3,428.1,good,50.90383275,22.14721903,high,0,0
8.3827,77.1262,lowland (10m),new (<20 years),low,3.6,SE,1.0,50.2,poor,17.29119361,38.51229249,medium,0,0
8.3828,76.9808,midland (50m),new (<20 years),low,7.6,W,9.8,85.8,moderate,82.2080992,29.36941252,medium,0,0
8.3828,77.1271,lowland (10m),new (<20 years),medium,13.0,S,7.0,443.4,good,97.97412753,8.74303115,medium,0,0
8.3829,76.9921,midland (50m),old (20-50 years),low,14.1,SW,0.4,134.3,good,16.28609296,18.45057495,low,0,0
8.3829,77.0164,midland (50m),old (20-50 years),high,11.6,E,2.0,250.3,moderate,7.185232581,14.87069202,high,0,0
8.3829,77.1176,midland (50m),old (20-50 years),high,5.9,N,7.4,225.0,good,36.07912277,36.52172424,medium,0,0
8.383,77.0159,midland (50m),old (20-50 years),low,11.8,NW,3.4,249.1,good,25.58292229,7.655749959,medium,0,0
8.383,77.1176,midland (50m),new (<20 years),medium,6.0,NW,7.3,37.4,good,47.84562387,17.12717057,high,0,0
8.383,77.1284,lowland (10m),new (<20 years),high,9.2,NW,8.5,208.8,good,85.88752774,25.36354077,medium,0,0
8.3831,76.9922,lowland (10m),new (<20 years),high,3.8,S,5.0,273.6,poor,90.25611287,16.26336612,medium,0,0
8.3831,77.117,lowland (10m),new (<20 years),low,2.9,E,8.1,269.2,moderate,80.18648682,9.265623434,low,1,0
8.3832,76.9918,highland (150m),old (20-50 years),medium,4.1,SE,1.9,386.2,moderate,97.96550509,21.73436794,high,0,0
8.3833,77.13,lowland (10m),old (20-50 years),low,5.6,S,3.0,116.2,poor,72.56127409,0.696810387,high,0,0
8.3833,77.139,highland (150m),old (20-50 years),medium,12.5,SE,4.3,77.4,poor,43.16509655,29.11301704,medium,0,0
8.3835,77.0161,highland (150m),old (20-50 years),high,2.0,SE,9.1,117.8,good,84.60143287,15.72051637,high,0,0
8.3837,76.9815,highland (150m),new (<20 years),low,1.5,NE,5.1,165.0,moderate,92.95695815,34.27503396,high,0,0
8.3837,77.0054,midland (50m),old (20-50 years),low,2.3,N,5.7,350.1,moderate,86.37736435,1.156891447,low,0,0
8.3837,77.0513,highland (150m),new (<20 years),high,8.8,N,3.2,334.4,moderate,21.23150766,3.277791078,low,0,0
8.3837,77.1289,highland (150m),old (20-50 years),medium,1.5,SE,5.9,345.3,poor,48.49480713,3.099560102,medium,0,0
8.3838,77.0063,highland (150m),new (<20 years),low,10.2,S,2.2,83.9,moderate,54.85527624,40.82985686,low,0,0
8.3839,77.1295,lowland (10m),new (<20 years),medium,14.8,NW,7.3,422.2,poor,54.50428567,15.28170146,high,0,0
8.384,77.1291,midland (50m),new (<20 years),medium,2.4,NE,0.8,57.5,good,60.90254835,39.11390556,medium,0,0
8.384,77.1292,highland (150m),old (20-50 years),medium,0.5,W,3.1,47.1,good,82.8882367,26.34083032,low,0,0
8.3841,77.1166,midland (50m),old (20-50 years),low,6.7,NW,7.6,364.6,good,76.87722866,33.94984719,medium,0,0
8.3845,77.0149,highland (150m),old (20-50 years),medium,11.0,SE,6.7,276.2,good,43.57447865,18.93970841,high,0,0
8.3848,77.0293,lowland (10m),old (20-50 years),low,6.3,NE,2.4,206.3,poor,82.82877548,31.84645771,medium,0,0
8.3848,77.1284,highland (150m),new (<20 years),low,7.7,W,0.8,101.3,moderate,60.64933412,5.608362694,high,1,0
8.385,77.0753,highland (150m),old (20-50 years),low,10.4,S,3.8,76.8,good,35.69564001,36.30573519,high,0,0
8.3852,77.0754,midland (50m),old (20-50 years),medium,11.1,N,3.7,262.7,moderate,13.31797438,18.2379202,high,0,0
8.3852,77.0762,highland (150m),new (<20 years),medium,6.0,SE,4.6,49.7,moderate,31.76982563,19.30528796,high,0,0
8.3852,77.1159,midland (50m),new (<20 years),low,6.9,W,6.5,18.7,poor,24.39874433,22.07496552,low,0,0
8.3852,77.169,lowland (10m),new (<20 years),high,11.3,SE,7.9,272.9,good,59.87109366,24.2266789,medium,0,0
8.3853,77.0266,lowland (10m),old (20-50 years),low,7.6,S,0.1,85.3,good,25.73392996,43.34982887,medium,0,0
8.3853,77.128,lowland (10m),old (20-50 years),medium,4.1,S,9.0,464.0,good,47.9539439,26.42382135,high,0,0
8.3854,77.0322,midland (50m),new (<20 years),high,4.3,W,2.6,396.4,moderate,63.46516431,3.44542005,high,0,0
8.3854,77.0387,highland (150m),old (20-50 years),low,4.0,NE,3.0,126.2,good,43.37599875,24.35562636,high,0,0
8.3854,77.1152,midland (50m),new (<20 years),high,13.0,N,9.7,229.8,moderate,84.72395464,20.0947308,low,0,0
8.3854,77.1291,highland (150m),new (<20 years),high,8.7,NE,3.3,282.4,good,37.21416113,42.52674394,high,0,0
8.3855,77.008,lowland (10m),old (20-50 years),high,13.0,E,1.5,286.0,good,45.17127359,20.07134121,high,0,0
8.3855,77.0762,midland (50m),new (<20 years),medium,14.8,SW,7.4,382.3,poor,81.60776344,7.209814833,medium,0,0
8.3855,77.1283,lowland (10m),old (20-50 years),low,9.1,E,0.1,3.8,moderate,95.49281516,14.0332633,low,0,0
8.3855,77.1286,midland (50m),new (<20 years),medium,5.1,S,2.4,224.3,good,63.4814583,1.455061632,high,0,0
8.3855,77.129,lowland (10m),new (<20 years),medium,3.6,S,7.9,432.2,good,27.40230041,14.48252205,low,0,0
8.3855,77.1292,highland (150m),new (<20 years),high,7.3,S,5.0,441.8,good,94.19044064,25.46572939,low,0,0
8.3857,77.0151,midland (50m),old (20-50 years),high,4.6,NE,6.7,218.3,moderate,36.63517998,20.0557955,medium,0,0
8.3858,77.118,lowland (10m),old (20-50 years),medium,11.4,NE,5.8,1.6,good,55.6826406,29.26383321,low,0,0
8.3858,77.1293,highland (150m),new (<20 years),medium,7.6,N,0.9,396.8,moderate,76.37199235,19.81201193,medium,0,0
8.3859,77.0763,midland (50m),old (20-50 years),low,3.6,NE,3.1,34.6,good,97.70555028,21.19305368,medium,0,0
8.3859,77.1289,midland (50m),new (<20 years),low,0.9,SW,8.4,339.0,poor,23.94950164,17.98095301,medium,0,0
8.3859,77.1296,highland (150m),old (20-50 years),low,0.6,S,7.9,190.9,moderate,15.90068058,38.25382154,low,0,0
8.386,77.1292,lowland (10m),new (<20 years),high,4.5,NW,8.7,41.7,poor,30.4985319,4.825447415,high,0,0
8.386,77.1296,midland (50m),old (20-50 years),medium,6.9,N,9.8,406.4,moderate,62.890127,0.860630182,high,0,0
8.386,77.13,lowland (10m),new (<20 years),medium,2.5,SE,5.8,213.2,good,13.62487667,43.98033222,medium,0,0
8.3862,77.1177,lowland (10m),new (<20 years),high,7.1,NW,3.8,48.8,good,20.25175676,33.80115942,low,0,0
8.3862,77.1298,lowland (10m),old (20-50 years),medium,3.9,NW,4.7,354.1,moderate,33.87206049,44.56486137,low,0,0
8.3862,77.1301,highland (150m),new (<20 years),low,9.2,NE,4.7,81.1,poor,91.14721331,5.436078106,high,1,0
8.3863,76.9913,highland (150m),new (<20 years),high,4.9,E,9.9,71.7,moderate,66.81085899,40.6129729,low,0,0
8.3863,77.0321,midland (50m),old (20-50 years),low,3.5,E,9.3,193.6,moderate,30.88992411,14.27339099,high,0,0
8.3863,77.1139,lowland (10m),new (<20 years),low,10.5,N,3.5,74.3,poor,7.828334012,6.383031649,high,1,0
8.3863,77.1154,lowland (10m),new (<20 years),low,7.2,NW,8.5,25.0,good,36.08276136,30.49907348,low,0,0
