time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,place,type,horizontalError,depthError,magError,magNst
1995-08-17T17:47:51.850Z,33.849,76.369,33,4.1,mb,,,,0.5,"63 km NW of Padam, India",earthquake,,,,6
1995-06-21T18:35:41.230Z,21.78,85.327,33,4.7,mb,,,,1,"33 km S of Kiri Buru, India",earthquake,,,,24
1995-06-17T10:06:06.230Z,34.203,76.209,39.6,4.6,mb,,,,1.1,"40 km S of Kargil, India",earthquake,,8.2,,40
1995-05-24T13:46:45.280Z,16.517,79.679,33,4.6,mb,,,,1.2,"26 km E of M?cherla, India",earthquake,,,,3
1995-03-27T07:52:10.600Z,21.671,84.565,10,4.6,mb,,,,0.9,"22 km NW of Deogarh, India",earthquake,,,,15
1995-03-24T11:52:32.950Z,32.564,75.998,33,4.9,mb,,,,0.8,"4 km ENE of Dalhousie, India",earthquake,,,,49
1995-03-13T03:09:42.550Z,17.524,74.123,54.8,4.5,mb,,,,1.2,"11 km SW of Rahimatpur, India",earthquake,,15.5,,13
1995-03-12T08:22:54.690Z,17.644,73.772,10,4.7,mb,,,,0.9,"23 km W of Satara, India",earthquake,,,,26
1994-12-08T13:01:32.760Z,30.439,79.686,67.9,4.9,mb,,,,0.7,"17 km SE of Josh?math, India",earthquake,,24.1,,4
1994-10-02T12:58:49.390Z,34.17,74.598,33,4.5,mb,,,,0.5,"3 km ENE of Pattan, India",earthquake,,,,14
1994-09-28T16:46:06.410Z,23.337,88.547,33,4.6,mb,,,,1.3,"9 km SE of Krishnanagar, India",earthquake,,,,2
1994-08-31T23:29:54.570Z,25.851,78.566,33,4.7,mb,,,,0.8,"22 km NW of Bh?nder, India",earthquake,,,,29
1994-08-20T21:11:31.710Z,33.822,76.418,33,4.5,mb,,,,1,"58 km NW of Padam, India",earthquake,,,,18
1994-08-01T02:25:14.470Z,31.721,80.129,33,4.5,mb,,,,0.8,"139 km NNE of Josh?math, India",earthquake,,,,10
1994-07-31T23:53:36.580Z,31.682,80.266,35.1,4.8,mb,,,,0.9,"141 km NNE of Josh?math, India",earthquake,,19.3,,15
1994-07-02T20:34:11.930Z,32.537,76.113,33,3.9,mb,,,,1.4,"2 km SSW of Chamba, India",earthquake,,,,6
1994-05-25T07:38:53.710Z,27.65,87.792,47.9,4.6,mb,,,,0.7,"60 km NW of Gyalshing, India",earthquake,,17,,5
1994-05-13T09:19:53.250Z,32.493,75.53,33,4.4,mb,,,,1.3,"13 km N of Kathua, India",earthquake,,,,11
1994-04-15T09:44:18.780Z,34.566,74.072,33,4.5,mb,,,,0.9,"46 km NNW of B?ram?la, India",earthquake,,,,18
1994-03-29T00:25:59.280Z,30.612,79.502,33,4.1,mb,,,,0.8,"8 km NW of Josh?math, India",earthquake,,,,5
1994-02-01T09:30:55.180Z,17.228,73.523,10,5,mb,,,,1.2,"5 km SSE of M?khjan, India",earthquake,,,,57
1994-01-16T14:22:38.390Z,26.403,89.119,33,3.9,mb,,,,1.1,India-Bangladesh border region,earthquake,,,,1
1993-12-31T13:32:04.090Z,21.117,72.74,33,3.8,mb,,,,0.9,"12 km SW of Surat, India",earthquake,,,,1
1993-12-08T01:42:18.450Z,17.074,73.634,25,5.1,mw,,,,1.1,"25 km NNE of L?nja, India",earthquake,,,,
1993-11-14T13:20:37.670Z,30.658,80.356,33,4.4,mb,,,,0.9,"76 km E of Josh?math, India",earthquake,,,,6
1993-11-12T13:27:28.130Z,18.12,76.533,10,4.6,mb,,,,0.8,"14 km SSE of Ausa, India",earthquake,,,,19
1993-10-29T23:45:07.340Z,17.369,77.468,10,5,mb,,,,1.5,"11 km SSE of Chincholi, India",earthquake,,,,10
1993-10-22T01:14:28.860Z,17.438,73.965,33,4.4,mb,,,,1.4,"9 km NE of P?tan, India",earthquake,,,,2
1993-10-08T20:45:08.980Z,17.934,76.396,33,4.7,mb,,,,0.7,"17 km NE of Naldurg, India",earthquake,,,,19
1993-09-30T02:16:56.300Z,18.159,76.658,10,4.5,mb,,,,1.3,"11 km WNW of Nilanga, India",earthquake,,,,5
1993-09-30T00:53:12.950Z,18.09,76.519,10,4.6,mb,,,,1.1,"17 km S of Ausa, India",earthquake,,,,13
1993-09-29T23:10:57.480Z,18.092,76.441,10,5,mb,,,,1.1,"18 km SSW of Ausa, India",earthquake,,,,28
1993-09-29T22:25:48.620Z,18.066,76.451,6.8,6.2,mwb,,,,1,"20 km SSW of Ausa, India",earthquake,,,,
1993-09-25T23:24:36.470Z,32.122,80.635,33,4.5,mb,,,,0.8,"201 km NNE of Josh?math, India",earthquake,,,,5
1993-09-15T15:08:13.480Z,33.322,75.74,33,5,mb,,,,0.9,"2 km WNW of Kishtw?r, India",earthquake,,,,55
1993-09-03T23:01:37.090Z,17.126,73.736,35.3,4.7,mb,,,,1.2,"29 km ESE of M?khjan, India",earthquake,,10,,26
1993-08-28T04:26:23.910Z,17.173,73.672,5,4.9,mb,,,,1,"21 km ESE of M?khjan, India",earthquake,,,,51
1993-08-24T17:47:30.490Z,20.641,71.365,24.8,5,mb,,,,1.1,"36 km ESE of Delv?da, India",earthquake,,,,62
1993-08-19T03:49:27.210Z,30.085,80.037,33,4.4,mb,,,,1.2,"37 km NE of B?geshwar, India",earthquake,,,,22
1993-08-16T02:09:14.700Z,30.955,78.955,33,4,mb,,,,1,"54 km ENE of Uttark?shi, India",earthquake,,,,3
1993-05-16T09:05:58.650Z,23.101,86.982,33,4.6,mb,,,,1.5,"17 km SSW of B?nkura, India",earthquake,,,,7
1993-02-15T14:29:40.870Z,25.85,87.473,29.7,5,mb,,,,1.4,"6 km W of Kasba, India",earthquake,,,,37
1993-01-15T08:41:25.850Z,34.442,80.003,33,3.9,mb,,,,1.5,"224 km E of Leh, India",earthquake,,,,4
1993-01-12T08:52:43.010Z,31.169,80.309,33,4.8,mb,,,,1.3,"98 km NE of Josh?math, India",earthquake,,,,22
1993-01-12T06:19:19.940Z,34.435,80.544,33,4.7,mb,,,,1.3,"274 km E of Leh, India",earthquake,,,,20
1992-12-08T23:22:04.560Z,17.791,86.478,33,4.5,mb,,,,0.9,"232 km SE of Ganj?m, India",earthquake,,,,2
1992-12-08T21:13:33.940Z,34.832,80.184,33,4.2,mb,,,,1.2,"249 km ENE of Leh, India",earthquake,,,,3
1992-11-06T11:47:42.970Z,34.584,79.921,12.2,4.6,mb,,,,1,"219 km ENE of Leh, India",earthquake,,,,21
1992-11-02T00:07:00.550Z,18.218,76.562,33,3.9,mb,,,,1.4,"7 km ESE of Ausa, India",earthquake,,,,1
1992-10-18T17:33:03.240Z,18.069,76.856,33,4.4,mb,,,,1.1,"12 km ESE of Nilanga, India",earthquake,,,,6
1992-09-16T18:25:50.530Z,34.211,79.326,33,4.4,mb,,,,1.4,"160 km E of Leh, India",earthquake,,,,4
1992-09-07T11:10:08.130Z,34.651,80.234,14.9,4.8,mb,,,,1.1,"249 km ENE of Leh, India",earthquake,,,,31
1992-09-06T14:10:55.980Z,32.436,76.338,33,4.6,mb,,,,0.9,"Himachal Pradesh, India",earthquake,,,,7
1992-09-03T00:58:38.320Z,34.66,80.122,33,5.2,ms,,,,1.1,"239 km ENE of Leh, India",earthquake,,,,1
1992-08-26T02:30:56.380Z,34.647,79.977,33,4,mb,,,,0.8,"226 km ENE of Leh, India",earthquake,,,,7
1992-08-24T09:59:44.570Z,34.708,80.252,48.9,4.5,mb,,,,1.2,"252 km ENE of Leh, India",earthquake,,10.7,,16
1992-08-24T09:49:57.880Z,34.68,80.237,61.6,4.9,mb,,,,1.1,"250 km ENE of Leh, India",earthquake,,,,52
1992-08-23T00:06:38.380Z,34.522,79.989,33,4.6,mb,,,,1.4,"224 km E of Leh, India",earthquake,,,,2
1992-08-22T07:25:45.590Z,34.274,80.739,33,3.9,mb,,,,0.9,"290 km E of Leh, India",earthquake,,,,2
1992-08-21T11:12:53.070Z,34.699,80.113,33,4.7,mb,,,,0.8,"239 km ENE of Leh, India",earthquake,,,,32
1992-08-09T15:16:30.650Z,30.931,78.487,33,4,mb,,,,0.5,"22 km N of Uttark?shi, India",earthquake,,,,3
1992-07-26T23:31:33.630Z,29.064,80.202,33,3.5,ml,,,,1.3,"8 km E of Tanakpur, India",earthquake,,,,
1992-07-21T05:06:07.580Z,31.473,78.046,33,3.9,mb,,,,0.7,"24 km E of Sar?han, India",earthquake,,,,2
1992-06-19T14:01:55.590Z,34.669,75.16,33,4.2,mb,,,,1.5,"55 km ENE of Bandipura, India",earthquake,,,,3
1992-06-12T11:45:34.430Z,30.125,78.885,33,4.8,mb,,,,1.6,"10 km ESE of Pauri, India",earthquake,,,,3
1992-04-22T06:08:49.070Z,30.968,78.242,33,4.5,mb,,,,1.2,"18 km N of Barkot, India",earthquake,,,,13
1992-04-04T17:43:20.710Z,28.147,87.979,33,4.9,mb,,,,1.1,"88 km NW of Mangan, India",earthquake,,,,41
1992-03-31T00:28:24.470Z,32.16,80.746,33,3.6,mb,,,,0.5,"210 km NNE of Josh?math, India",earthquake,,,,1
1992-03-14T12:40:26.030Z,30.664,78.829,30.3,4.8,mb,,,,0.8,"37 km ESE of Uttark?shi, India",earthquake,,,,28
1992-03-02T14:48:18.150Z,30.542,78.538,33,4,mb,,,,0.6,"17 km NNE of Tehri, India",earthquake,,,,2
1992-02-13T22:43:34.180Z,32.637,76.514,33,4.6,mb,,,,1.1,"37 km ENE of Chamba, India",earthquake,,,,10
1992-02-05T02:07:40.280Z,34.224,78.729,33,4.3,mb,,,,1.3,"105 km E of Leh, India",earthquake,,,,7
1992-01-26T23:48:56.100Z,32.282,76.415,33,4.5,mb,,,,1.2,"11 km NE of Dharamsala, India",earthquake,,,,8
1992-01-06T19:07:13.560Z,33.993,73.926,63.6,4.3,mb,,,,1.4,"15 km SW of Uri, India",earthquake,,19.9,,8
1991-12-21T19:52:45.500Z,27.904,88.139,57.1,4.9,mb,,,,1.2,"57 km NW of Mangan, India",earthquake,,8.9,,27
1991-12-12T18:55:00.590Z,34.511,79.653,57.4,4.5,mb,,,,1.4,"194 km E of Leh, India",earthquake,,14.2,,12
1991-11-25T14:45:00.470Z,26.467,70.808,33,4.2,mb,,,,1.2,"50 km S of Jaisalmer, India",earthquake,,,,7
1991-11-20T12:10:31.650Z,26.335,70.861,19.2,4.5,mb,,,,1.5,"64 km S of Jaisalmer, India",earthquake,,,,7
1991-11-08T15:13:44.180Z,26.323,70.607,22.1,5.4,mw,,,,1,"72 km SSW of Jaisalmer, India",earthquake,,,,
1991-11-08T14:59:44.130Z,27.025,70.725,205.3,3.8,mb,,,,0.9,"21 km NW of Jaisalmer, India",earthquake,,14.8,,1
1991-10-27T13:19:56.150Z,29.5,79.049,33,3.9,ml,,,,0.7,"14 km NNW of R?mnagar, India",earthquake,,,,
1991-10-27T00:40:23.370Z,30.434,78.549,33,4.2,mb,,,,0.7,"Uttaranchal, India",earthquake,,,,3
1991-10-21T14:02:47.380Z,30.777,78.8,33,4,mb,,,,0.6,"34 km E of Uttark?shi, India",earthquake,,,,1
1991-10-20T07:56:31.740Z,30.847,78.777,33,4.2,mb,,,,0.6,"34 km ENE of Uttark?shi, India",earthquake,,,,2
1991-10-20T05:32:26.850Z,30.79,78.686,26.5,4.9,mb,,,,0.9,"24 km ENE of Uttark?shi, India",earthquake,,,,39
1991-10-20T04:20:28.930Z,30.899,78.832,33,4.5,mb,,,,0.9,"41 km ENE of Uttark?shi, India",earthquake,,,,6
1991-10-20T03:34:30.860Z,30.945,78.922,33,4.3,mb,,,,0.7,"51 km ENE of Uttark?shi, India",earthquake,,,,2
1991-10-19T22:41:15.440Z,30.747,78.723,17,4.8,mb,,,,1,"26 km E of Uttark?shi, India",earthquake,,,,13
1991-10-19T21:23:14.300Z,30.78,78.774,10.3,6.8,mwb,,,,1.2,"32 km E of Uttark?shi, India",earthquake,,,,
1991-10-15T19:11:00.950Z,30.565,79.311,33,4.5,mb,,,,1.1,"19 km NW of P?palkoti, India",earthquake,,,,9
1991-08-20T05:06:25.860Z,30.63,79.767,33,4.2,mb,,,,1.5,"21 km ENE of Joshīmath, India",earthquake,,,,5
1991-08-16T01:23:27.540Z,30.861,78.651,33,4.2,mb,,,,0.2,"24 km NE of Uttark?shi, India",earthquake,,,,2
1991-08-12T16:41:06.100Z,18.387,71.615,33,4.1,mb,,,,1.3,"136 km WSW of Al?b?g, India",earthquake,,,,1
1991-08-07T11:36:30.840Z,25.099,88.791,33,5,mb,,,,1.6,"13 km S of B?lurgh?t, India",earthquake,,,,6
1991-06-23T02:45:41.200Z,32.306,76.716,33,4.6,mb,,,,1.5,"26 km NE of P?lampur, India",earthquake,,,,17
1991-06-10T21:30:11.950Z,29.266,80.281,58.1,4.6,mb,,,,1.2,"21 km ESE of Champawat, India",earthquake,,10.8,,11
1991-05-27T21:06:57.360Z,29.349,80.304,52.6,4.6,mb,,,,1,"21 km ESE of Lohagh?t, India",earthquake,,8.6,,19
1991-05-26T05:29:14.870Z,29.34,80.332,64.9,4.5,mb,,,,1,"24 km ESE of Lohagh?t, India",earthquake,,10.8,,19
1991-05-18T06:59:22.130Z,31.675,80.092,42.6,4.5,mb,,,,1,"133 km NNE of Josh?math, India",earthquake,,12,,13
1991-05-18T04:52:19.070Z,31.654,80.092,24,4.6,mb,,,,1.3,"131 km NNE of Josh?math, India",earthquake,,15.1,,19
1991-04-22T08:48:29.990Z,30.08,79.72,33,4.6,mb,,,,0.8,"27 km N of B?geshwar, India",earthquake,,,,20
1991-03-23T20:33:34.940Z,34.325,79.73,33,4.5,mb,,,,0.8,"198 km E of Leh, India",earthquake,,,,9
1991-03-04T16:41:25.440Z,30.81,79.215,33,3.2,mb,,,,0.4,"43 km NW of Josh?math, India",earthquake,,,,1
1991-02-25T10:52:33.900Z,34.695,79.059,33,4.6,mb,,,,0.9,"147 km ENE of Leh, India",earthquake,,,,6
1991-02-12T14:02:56.300Z,30.614,79.288,33,4.1,mb,,,,1.2,"24 km NNW of P?palkoti, India",earthquake,,,,2
1991-01-20T19:44:58.890Z,23.399,69.708,33,4.9,mb,,,,1.4,"16 km NNE of Bhuj, India",earthquake,,,,5
1991-01-20T12:43:17.070Z,31.532,77.463,33,4.9,mb,,,,1,"16 km SE of Banj?r, India",earthquake,,,,26
1991-01-10T01:33:18.100Z,34.331,74.662,33,3.9,mb,,,,0.4,"5 km NE of H?jan, India",earthquake,,,,3
1991-01-06T22:13:22.400Z,17.263,73.896,80.2,4.4,mb,,,,0.9,"12 km S of P?tan, India",earthquake,,17.2,,3
1990-12-25T03:56:46.130Z,33.331,75.712,51.1,5.3,mb,,,,1,"5 km WNW of Kishtw?r, India",earthquake,,10.6,,69
1990-12-20T05:46:49.120Z,34.845,75.078,33,4.2,mb,,,,1.5,"61 km NE of Bandipura, India",earthquake,,,,4
1990-12-18T02:40:49.760Z,30.336,79.117,18.7,4.9,mb,,,,1.1,"14 km ENE of Rudrapray?g, India",earthquake,,,,30
1990-12-13T08:28:55.760Z,31.573,77.438,33,4.7,mb,,,,1,"11 km SE of Banj?r, India",earthquake,,,,15
1990-11-12T15:45:20.480Z,33.414,75.715,67.9,4.7,mb,,,,1.2,"12 km NNW of Kishtw?r, India",earthquake,,12.4,,18
1990-10-14T16:13:24.020Z,28.762,81.951,143.2,4.3,mb,,,,0.8,Nepal-India border region,earthquake,,19.8,,2
1990-10-03T18:20:35.990Z,31.096,78.557,33,4.4,mb,,,,0.8,"42 km NNE of Uttark?shi, India",earthquake,,,,1
1990-09-21T16:08:20.750Z,29.741,79.791,33,5.1,mb,,,,1,"10 km S of B?geshwar, India",earthquake,,,,33
1990-08-05T01:30:05.030Z,34.76,80.213,33,4.3,mb,,,,0.3,"250 km ENE of Leh, India",earthquake,,,,1
1990-05-15T17:19:22.040Z,29.178,76.73,33,4.1,mb,,,,1.2,"5 km NNE of Goh?na, India",earthquake,,,,3
1990-04-03T01:08:17.010Z,31.736,78.731,51.2,3.9,mb,,,,1.4,"92 km ENE of Sar?han, India",earthquake,,17.4,,5
1990-03-04T11:51:11.430Z,34.616,79.849,33,4.7,mb,,,,1.1,"214 km ENE of Leh, India",earthquake,,,,27
1990-02-07T22:00:52.290Z,34.365,76.647,83.5,4.6,mb,,,,1.1,"52 km ESE of Kargil, India",earthquake,,17.3,,7
1990-01-09T02:29:26.690Z,28.225,88.163,79.1,5.5,mb,,,,1,"86 km NNW of Mangan, India",earthquake,,,,53
1989-12-10T11:58:14.460Z,24.674,70.992,33,4.7,mb,,,,1.6,"71 km WNW of Thar?d, India",earthquake,,,,9
1989-05-22T19:24:34.980Z,27.243,87.886,33.8,5,mb,,,,0.9,"37 km W of Gyalshing, India",earthquake,,8.2,,39
1989-05-10T20:19:21.910Z,33.221,75.519,41.7,4.8,mb,,,,1.1,"8 km NNW of Doda, India",earthquake,,11.9,,14
1989-05-10T20:05:27.440Z,33.313,75.447,33,3.9,mb,,,,0.5,"20 km NNW of Doda, India",earthquake,,,,2
1989-04-27T19:37:37.910Z,33.585,80.645,33,4.7,mb,,,,1.4,"290 km ESE of Leh, India",earthquake,,,,5
1989-03-21T00:57:04.800Z,23.903,68.525,33,4.1,mb,,,,0.9,"48 km NW of Dayapar, India",earthquake,,,,2
1989-01-27T11:03:30.780Z,30.988,78.655,33,3.7,mb,,,,1.1,"35 km NE of Uttark?shi, India",earthquake,,,,3
1988-12-26T11:11:11.040Z,30.611,77.981,33,4.2,mb,,,,1,"15 km SE of Chakr?ta, India",earthquake,,,,5
1988-09-27T19:10:10.700Z,27.175,88.293,33,5,ms,,,,1.1,"7 km W of Namchi, India",earthquake,,,,2
1988-09-26T18:04:40.870Z,32.736,80.05,33,4.4,mb,,,,1.5,"246 km N of Josh?math, India",earthquake,,,,4
1988-09-23T04:23:40.250Z,32.595,79.785,33,4.7,ms,,,,1.3,"223 km ENE of Sar?han, India",earthquake,,,,1
1988-08-22T11:34:33.340Z,26.662,86.916,33,4.3,mb,,,,0.5,"19 km NNW of B?rpur, India",earthquake,,,,1
1988-07-27T07:07:42.910Z,31.605,78.627,33,4.4,mb,,,,1,"79 km E of Sar?han, India",earthquake,,,,3
1988-07-25T16:41:06.540Z,34.594,79.634,56.9,4.2,mb,,,,1.1,"194 km ENE of Leh, India",earthquake,,18.1,,3
1988-06-09T12:11:49.840Z,30.654,79.216,25.2,4.8,mb,,,,0.9,"32 km NW of P?palkoti, India",earthquake,,8.1,,13
1988-05-26T16:30:05.770Z,27.415,88.558,43.4,4.7,mb,,,,1.1,"11 km SSE of Mangan, India",earthquake,,11.9,,6
1988-05-15T20:23:05.700Z,29.862,80.479,25.7,4.8,mb,,,,1.1,"4 km WNW of Dh?rchula, India",earthquake,,13.1,,24
1988-05-02T13:26:19.550Z,26.983,84.381,94.7,3.8,mb,,,,0.7,"20 km SSE of R?mnagar, India",earthquake,,6.7,,4
1988-04-12T16:43:16.960Z,34.634,79.555,46.5,4.5,mb,,,,1.2,"188 km ENE of Leh, India",earthquake,,12.9,,11
1988-01-20T11:48:34.490Z,34.809,74.977,33,4.6,mb,,,,0.6,"53 km NE of Bandipura, India",earthquake,,,,4
1987-12-26T01:03:00.230Z,32.126,76.695,33,4.3,mb,,,,1.1,"13 km E of P?lampur, India",earthquake,,,,4
1987-12-03T18:15:50.600Z,15.525,80.246,33,4.6,mb,,,,0.9,"21 km E of Ongole, India",earthquake,,,,1
1987-10-06T16:33:15.650Z,31.922,76.445,33,4.7,mb,,,,1.4,"11 km NNW of T?ra Suj?npur, India",earthquake,,,,2
1987-09-27T06:12:42.950Z,34.163,80.749,33,4.9,mb,,,,1,"291 km E of Leh, India",earthquake,,,,27
1987-08-29T17:58:10.610Z,34.584,79.888,33,4.6,mb,,,,1,"216 km ENE of Leh, India",earthquake,,,,13
1987-08-21T00:26:07.040Z,31.723,80.183,54.8,4.7,mb,,,,1.3,"142 km NNE of Josh?math, India",earthquake,,14.9,,19
1987-07-18T16:29:18.880Z,31.144,78.049,54.1,4.7,mb,,,,1.3,"28 km ESE of Rohru, India",earthquake,,14.2,,6
1987-06-06T11:02:41.590Z,30.47,79.202,44.4,4.9,mb,,,,0.9,"22 km WNW of P?palkoti, India",earthquake,,10.9,,19
1987-06-06T03:14:24.490Z,30.555,79.267,33,4.7,mb,,,,1,"21 km NW of P?palkoti, India",earthquake,,,,12
1987-04-18T20:48:28.230Z,34.486,80.281,33,4.7,ms,,,,1.3,"250 km E of Leh, India",earthquake,,,,1
1987-04-18T16:59:48.520Z,22.346,79.259,33,4.9,mb,,,,0.9,"10 km ENE of Amarw?ra, India",earthquake,,,,26
1987-01-10T03:34:01.370Z,34.558,80.333,33,4.6,mb,,,,1.3,"256 km E of Leh, India",earthquake,,,,7
1986-09-11T04:22:30.690Z,32.662,78.559,33,4.8,mb,,,,1.4,"137 km ENE of Man?li, India",earthquake,,,,25
1986-08-07T18:20:35.600Z,34.662,80.254,33,4.8,mb,,,,0.7,"251 km ENE of Leh, India",earthquake,,,,8
1986-08-07T18:19:09.840Z,34.615,80.29,33,4.8,mb,,,,1,"253 km E of Leh, India",earthquake,,,,18
1986-07-30T04:03:24.810Z,33.16,75.793,33,4.6,mb,,,,0.6,"17 km S of Kishtw?r, India",earthquake,,,,9
1986-07-27T17:39:02.560Z,34.58,80.156,33,4.7,mb,,,,1.1,"240 km E of Leh, India",earthquake,,,,4
1986-07-19T10:47:03.350Z,34.126,79.659,33,4.6,mb,,,,1.2,"191 km E of Leh, India",earthquake,,,,7
1986-07-16T22:03:10.790Z,31.049,77.997,33,5.5,mw,,,,1,"28 km SE of Rohru, India",earthquake,,,,
1986-07-06T21:45:24.480Z,34.458,80.108,33,4.8,mb,,,,0.8,"234 km E of Leh, India",earthquake,,,,10
1986-07-06T20:39:59.310Z,34.488,80.032,33,4.5,mb,,,,1,"228 km E of Leh, India",earthquake,,,,10
1986-07-06T20:21:55.350Z,34.665,79.725,33,4.3,mb,,,,1.6,"204 km ENE of Leh, India",earthquake,,,,4
1986-07-06T19:24:22.990Z,34.424,80.161,9.1,6,mw,,,,1.3,"238 km E of Leh, India",earthquake,,,,
1986-05-11T17:51:33.040Z,35.197,78.712,33,4.4,mb,,,,0.9,"154 km NE of Leh, India",earthquake,,,,3
1986-04-26T07:35:16.100Z,32.128,76.374,33,5.5,mw,,,,1,"11 km ENE of K?ngar, India",earthquake,,,,
1986-04-22T09:29:51.690Z,31.85,76.789,33,4.7,mb,,,,0.8,"15 km S of Jogindarnagar, India",earthquake,,,,9
1986-03-28T18:05:46.770Z,30.801,79.166,33,4.2,mb,,,,1.3,"Uttaranchal, India",earthquake,,,,2
1986-02-26T12:47:55.460Z,20.482,73.723,33,4.3,mb,,,,0.4,"12 km SE of Surg?na, India",earthquake,,,,1
1986-01-19T06:53:04.120Z,21.003,85.172,33,4.4,mb,,,,1.5,"8 km NW of T?lcher, India",earthquake,,,,1
1986-01-07T20:20:01.680Z,26.93,88.325,69.6,5,mb,,,,0.9,"7 km NE of K?rsiy?ng, India",earthquake,,10.7,,4
1985-12-29T21:31:05.020Z,32.624,76.104,33,4.9,mb,,,,0.7,"7 km NNW of Chamba, India",earthquake,,,,1
1985-11-03T19:41:08.250Z,25.788,71.236,33,4.8,mb,,,,1.4,"16 km WNW of B?rmer, India",earthquake,,,,5
1985-08-10T12:56:12.810Z,33.888,74.744,33,4.7,mb,,,,1.4,"3 km NW of Tsr?r Shar?f, India",earthquake,,,,8
1985-07-01T02:23:52.150Z,18.367,87.188,10,5.5,mw,,,,1,"203 km SE of Kon?rka, India",earthquake,,,,
1985-06-14T17:19:05.910Z,29.808,79.312,33,3.9,mb,,,,1.5,"11 km WNW of Dw?r?h?t, India",earthquake,,,,1
1985-05-22T13:57:56.670Z,30.886,73.394,33,5,mb,,,,0.9,India-Pakistan border region,earthquake,,,,34
1985-03-11T14:36:08.590Z,31.252,77.045,33,4.8,mb,,,,1.5,"7 km W of Seoni, India",earthquake,,,,8
1985-02-25T18:56:06.520Z,34.231,74.417,33,4.8,mb,,,,1.4,"7 km ENE of B?ram?la, India",earthquake,,,,9
1985-02-17T23:06:57.230Z,24.617,85.558,33,4.8,mb,,,,1.4,"16 km NNW of Kodarm?, India",earthquake,,,,8
1984-12-15T10:54:10.500Z,31.284,77.805,33,4.7,mb,,,,1.1,"10 km NNE of Rohru, India",earthquake,,,,5
1984-12-05T14:14:15.710Z,27.202,81.728,33,4.7,mb,,,,1.1,"8 km NNE of Colonelganj, India",earthquake,,,,9
1984-11-26T03:35:37.730Z,30.489,79.252,33,4.5,mb,,,,1.1,"18 km WNW of P?palkoti, India",earthquake,,,,10
1984-11-14T11:58:18.300Z,17.127,73.817,10,4.6,mb,,,,0.8,"26 km NNW of Malk?pur, India",earthquake,,,,8
1984-10-24T08:19:31.300Z,29.704,80.053,56.3,4.2,mb,,,,1.4,"20 km NW of Pithor?garh, India",earthquake,,13.3,,5
1984-08-15T05:31:02.920Z,34.871,74.199,33,4.5,mb,,,,0.9,"64 km NW of Bandipura, India",earthquake,,,,13
1984-05-23T03:14:21.570Z,32.949,75.919,57.6,4.8,mb,,,,1.3,"19 km E of Bhadarw?h, India",earthquake,,,,14
1984-05-03T13:17:58.150Z,30.5,78.404,33,4.5,mb,,,,1,"14 km NNW of Tehri, India",earthquake,,,,3
1984-04-11T08:15:29.940Z,34.667,79.633,49,4.8,mb,,,,1.1,"196 km ENE of Leh, India",earthquake,,5.6,,20
1984-03-23T00:34:08.720Z,29.99,78.871,33,5.1,mb,,,,0.5,"20 km SSE of Pauri, India",earthquake,,,,3
1984-03-14T15:32:34.010Z,34.216,79.636,33,5.2,mb,,,,0.9,"189 km E of Leh, India",earthquake,,,,36
1984-02-19T15:46:25.770Z,29.867,80.546,21.4,5,mb,,,,1,"3 km NE of Dh?rchula, India",earthquake,,2.4,,30
1984-01-08T01:53:13.190Z,31.991,79.499,33,4.2,mb,,,,0.9,"159 km N of Josh?math, India",earthquake,,,,3
1983-12-23T19:35:43.220Z,25.382,87.626,33,4.3,mb,,,,0.6,"4 km N of Manih?ri, India",earthquake,,,,1
1983-10-12T02:44:41.290Z,33.521,75.464,33,4.6,mb,,,,1.4,"26 km ENE of Banih?l, India",earthquake,,,,2
1983-09-25T18:55:28.830Z,17.384,73.979,17,5.11,mw,,,,,"8 km E of P?tan, India",earthquake,,8.3,0.2,
1983-09-14T21:53:41.470Z,19.694,73.76,33,4.5,mb,,,,1.4,"14 km E of Ghoti Budrukh, India",earthquake,,,,4
1983-08-09T02:59:39.560Z,34.888,74.858,126.7,4.3,mb,,,,1.3,"55 km NNE of Bandipura, India",earthquake,,11.5,,5
1983-05-31T21:05:45.480Z,34.534,79.734,46.8,5,mb,,,,1,"201 km E of Leh, India",earthquake,,5.9,,32
1983-02-27T20:33:06.500Z,32.613,78.553,33,5.3,mb,,,,1.4,"135 km ENE of Man?li, India",earthquake,,,,26
1983-02-05T22:53:29.460Z,17.443,73.57,33,4.2,mb,,,,0.2,"11 km SSE of Chipl?n, India",earthquake,,,,4
1982-12-29T00:09:20.200Z,30.273,79.809,33,4.8,mb,,,,1.1,"39 km SE of Josh?math, India",earthquake,,,,13
1982-12-14T23:57:32.750Z,31.459,78.91,33,4.6,mb,,,,1.4,"92 km NNE of Uttark?shi, India",earthquake,,,,6
1982-10-16T02:22:56.780Z,30.326,79.129,71.2,4.5,mb,,,,1.4,"14 km ENE of Rudrapray?g, India",earthquake,,15.3,,6
1982-09-09T12:05:30.960Z,28.639,81.109,33,4.4,mb,,,,1.3,Nepal-India border region,earthquake,,,,3
1982-09-04T12:33:56.630Z,33.012,76.107,33,4.3,mb,,,,1,"36 km E of Bhadarw?h, India",earthquake,,,,4
1982-07-18T15:46:17.240Z,23.339,70.611,33,4.8,mb,,,,1.1,"26 km S of R?par, India",earthquake,,,,22
